facility_name,facility_id,state,condition,condition_name,measure_name,number_of_discharges,readmissions_footnote,excess_readmission_ratio,predicted_readmission_rate,expected_readmission_rate,calc_err,calc_err_match,number_of_readmissions,readm_start_date,readm_end_date
ARTESIA GENERAL HOSPITAL,320030,NM,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
ARTESIA GENERAL HOSPITAL,320030,NM,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
LOS ALAMOS MEDICAL CENTER,320033,NM,PN,Pneumonia,READM-30-PN-HRRP,,,0.9688,13.4964,13.9306,0.9688312061217751,1.0,,7/1/18,6/30/21
LOS ALAMOS MEDICAL CENTER,320033,NM,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
LOS ALAMOS MEDICAL CENTER,320033,NM,HF,Heart Failure,READM-30-HF-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
LOS ALAMOS MEDICAL CENTER,320033,NM,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
LOS ALAMOS MEDICAL CENTER,320033,NM,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
LOS ALAMOS MEDICAL CENTER,320033,NM,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
REHOBOTH MCKINLEY CHRISTIAN HEALTH CARE SERVICES,320038,NM,PN,Pneumonia,READM-30-PN-HRRP,127.0,,0.9055,14.3401,15.8359,0.9055437329106649,1.0,11.0,7/1/18,6/30/21
REHOBOTH MCKINLEY CHRISTIAN HEALTH CARE SERVICES,320038,NM,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
REHOBOTH MCKINLEY CHRISTIAN HEALTH CARE SERVICES,320038,NM,HF,Heart Failure,READM-30-HF-HRRP,57.0,,1.0313,19.3118,18.7259,1.0312882157866914,1.0,13.0,7/1/18,6/30/21
REHOBOTH MCKINLEY CHRISTIAN HEALTH CARE SERVICES,320038,NM,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
REHOBOTH MCKINLEY CHRISTIAN HEALTH CARE SERVICES,320038,NM,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
REHOBOTH MCKINLEY CHRISTIAN HEALTH CARE SERVICES,320038,NM,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
SANTA FE PHS INDIAN HOSPITAL,320057,NM,PN,Pneumonia,READM-30-PN-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
SANTA FE PHS INDIAN HOSPITAL,320057,NM,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
SANTA FE PHS INDIAN HOSPITAL,320057,NM,HF,Heart Failure,READM-30-HF-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
SANTA FE PHS INDIAN HOSPITAL,320057,NM,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
SANTA FE PHS INDIAN HOSPITAL,320057,NM,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
SANTA FE PHS INDIAN HOSPITAL,320057,NM,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
MESCALERO PHS INDIAN HOSPITAL,320058,NM,PN,Pneumonia,READM-30-PN-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
MESCALERO PHS INDIAN HOSPITAL,320058,NM,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
MESCALERO PHS INDIAN HOSPITAL,320058,NM,HF,Heart Failure,READM-30-HF-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
MESCALERO PHS INDIAN HOSPITAL,320058,NM,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
MESCALERO PHS INDIAN HOSPITAL,320058,NM,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
MESCALERO PHS INDIAN HOSPITAL,320058,NM,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
NORTHERN NAVAJO MEDICAL CENTER,320059,NM,PN,Pneumonia,READM-30-PN-HRRP,,,1.0172,13.3359,13.1106,1.017184568211981,1.0,,7/1/18,6/30/21
NORTHERN NAVAJO MEDICAL CENTER,320059,NM,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
NORTHERN NAVAJO MEDICAL CENTER,320059,NM,HF,Heart Failure,READM-30-HF-HRRP,,,1.0106,18.936,18.7379,1.0105721558979395,1.0,,7/1/18,6/30/21
NORTHERN NAVAJO MEDICAL CENTER,320059,NM,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
NORTHERN NAVAJO MEDICAL CENTER,320059,NM,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
NORTHERN NAVAJO MEDICAL CENTER,320059,NM,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
ZUNI COMPREHENSIVE COMMUNITY HEALTH CENTER,320060,NM,PN,Pneumonia,READM-30-PN-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
ZUNI COMPREHENSIVE COMMUNITY HEALTH CENTER,320060,NM,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
ZUNI COMPREHENSIVE COMMUNITY HEALTH CENTER,320060,NM,HF,Heart Failure,READM-30-HF-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
ZUNI COMPREHENSIVE COMMUNITY HEALTH CENTER,320060,NM,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
ZUNI COMPREHENSIVE COMMUNITY HEALTH CENTER,320060,NM,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
ZUNI COMPREHENSIVE COMMUNITY HEALTH CENTER,320060,NM,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,0.0,No cases met the criteria for this measure.,,,,,,,7/1/18,6/30/21
GALLUP INDIAN MEDICAL CENTER,320061,NM,PN,Pneumonia,READM-30-PN-HRRP,,,0.9827,12.2587,12.4746,0.9826928318342871,1.0,,7/1/18,6/30/21
GALLUP INDIAN MEDICAL CENTER,320061,NM,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
GALLUP INDIAN MEDICAL CENTER,320061,NM,HF,Heart Failure,READM-30-HF-HRRP,,,0.998,18.0578,18.0938,0.9980103681924194,1.0,,7/1/18,6/30/21
GALLUP INDIAN MEDICAL CENTER,320061,NM,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
GALLUP INDIAN MEDICAL CENTER,320061,NM,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
GALLUP INDIAN MEDICAL CENTER,320061,NM,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
CROWNPOINT PHS INDIAN HOSPITAL,320062,NM,PN,Pneumonia,READM-30-PN-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
CROWNPOINT PHS INDIAN HOSPITAL,320062,NM,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
CROWNPOINT PHS INDIAN HOSPITAL,320062,NM,HF,Heart Failure,READM-30-HF-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
CROWNPOINT PHS INDIAN HOSPITAL,320062,NM,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
CROWNPOINT PHS INDIAN HOSPITAL,320062,NM,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
CROWNPOINT PHS INDIAN HOSPITAL,320062,NM,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
CARLSBAD MEDICAL CENTER,320063,NM,PN,Pneumonia,READM-30-PN-HRRP,128.0,,0.9827,14.2543,14.5056,0.9826756562982573,1.0,17.0,7/1/18,6/30/21
CARLSBAD MEDICAL CENTER,320063,NM,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
CARLSBAD MEDICAL CENTER,320063,NM,HF,Heart Failure,READM-30-HF-HRRP,74.0,,1.0369,18.4996,17.8412,1.036903347308477,1.0,16.0,7/1/18,6/30/21
CARLSBAD MEDICAL CENTER,320063,NM,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,,,1.0407,16.3331,15.6941,1.0407159378365118,1.0,,7/1/18,6/30/21
CARLSBAD MEDICAL CENTER,320063,NM,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
CARLSBAD MEDICAL CENTER,320063,NM,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,,,1.0179,12.2493,12.0342,1.0178740589320436,1.0,,7/1/18,6/30/21
COVENANT HEALTH HOBBS HOSPITAL,320065,NM,PN,Pneumonia,READM-30-PN-HRRP,,,0.9655,14.735,15.2623,0.965450816718319,1.0,,7/1/18,6/30/21
COVENANT HEALTH HOBBS HOSPITAL,320065,NM,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
COVENANT HEALTH HOBBS HOSPITAL,320065,NM,HF,Heart Failure,READM-30-HF-HRRP,59.0,,1.0851,22.9289,21.1307,1.0850989318858342,1.0,19.0,7/1/18,6/30/21
COVENANT HEALTH HOBBS HOSPITAL,320065,NM,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,,,0.9903,17.8536,18.0287,0.9902877079323523,1.0,,7/1/18,6/30/21
COVENANT HEALTH HOBBS HOSPITAL,320065,NM,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
COVENANT HEALTH HOBBS HOSPITAL,320065,NM,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
GUADALUPE COUNTY HOSPITAL,320067,NM,PN,Pneumonia,READM-30-PN-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
GUADALUPE COUNTY HOSPITAL,320067,NM,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
GUADALUPE COUNTY HOSPITAL,320067,NM,HF,Heart Failure,READM-30-HF-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
GUADALUPE COUNTY HOSPITAL,320067,NM,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
GUADALUPE COUNTY HOSPITAL,320067,NM,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
GUADALUPE COUNTY HOSPITAL,320067,NM,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,0.0,No cases met the criteria for this measure.,,,,,,,7/1/18,6/30/21
DHHS USPHS INDIAN HEALTH SERVICES,320070,NM,PN,Pneumonia,READM-30-PN-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
DHHS USPHS INDIAN HEALTH SERVICES,320070,NM,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
DHHS USPHS INDIAN HEALTH SERVICES,320070,NM,HF,Heart Failure,READM-30-HF-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
DHHS USPHS INDIAN HEALTH SERVICES,320070,NM,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,0.0,No cases met the criteria for this measure.,,,,,,,7/1/18,6/30/21
DHHS USPHS INDIAN HEALTH SERVICES,320070,NM,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
DHHS USPHS INDIAN HEALTH SERVICES,320070,NM,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
LOVELACE WESTSIDE HOSPITAL,320074,NM,PN,Pneumonia,READM-30-PN-HRRP,95.0,,1.1202,16.6055,14.824,1.120176740420939,1.0,24.0,7/1/18,6/30/21
LOVELACE WESTSIDE HOSPITAL,320074,NM,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,,1.1325,4.0251,3.5541,1.1325230016037815,1.0,,7/1/18,6/30/21
LOVELACE WESTSIDE HOSPITAL,320074,NM,HF,Heart Failure,READM-30-HF-HRRP,,,0.9994,20.0758,20.0876,0.9994125729305643,1.0,,7/1/18,6/30/21
LOVELACE WESTSIDE HOSPITAL,320074,NM,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
LOVELACE WESTSIDE HOSPITAL,320074,NM,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
LOVELACE WESTSIDE HOSPITAL,320074,NM,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
ROOSEVELT GENERAL HOSPITAL,320084,NM,PN,Pneumonia,READM-30-PN-HRRP,,,1.019,14.1504,13.8862,1.0190260834497558,1.0,,7/1/18,6/30/21
ROOSEVELT GENERAL HOSPITAL,320084,NM,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
ROOSEVELT GENERAL HOSPITAL,320084,NM,HF,Heart Failure,READM-30-HF-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
ROOSEVELT GENERAL HOSPITAL,320084,NM,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,,,0.9662,15.6459,16.1932,0.9662018625101894,1.0,,7/1/18,6/30/21
ROOSEVELT GENERAL HOSPITAL,320084,NM,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
ROOSEVELT GENERAL HOSPITAL,320084,NM,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
MOUNTAIN VIEW REGIONAL MEDICAL CENTER,320085,NM,PN,Pneumonia,READM-30-PN-HRRP,320.0,,1.0003,16.8689,16.8645,1.0002609030804352,1.0,54.0,7/1/18,6/30/21
MOUNTAIN VIEW REGIONAL MEDICAL CENTER,320085,NM,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,,1.1581,4.7332,4.0869,1.1581394210771,1.0,,7/1/18,6/30/21
MOUNTAIN VIEW REGIONAL MEDICAL CENTER,320085,NM,HF,Heart Failure,READM-30-HF-HRRP,278.0,,1.079,22.2782,20.6463,1.0790407966560593,1.0,67.0,7/1/18,6/30/21
MOUNTAIN VIEW REGIONAL MEDICAL CENTER,320085,NM,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,115.0,,0.932,16.8134,18.0409,0.931960157198366,1.0,14.0,7/1/18,6/30/21
MOUNTAIN VIEW REGIONAL MEDICAL CENTER,320085,NM,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,,0.9415,11.3436,12.0481,0.9415260497505831,1.0,,7/1/18,6/30/21
MOUNTAIN VIEW REGIONAL MEDICAL CENTER,320085,NM,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,158.0,,0.9584,12.7831,13.3381,0.958389875619466,1.0,18.0,7/1/18,6/30/21
LOVELACE REGIONAL HOSPITAL - ROSWELL,320086,NM,PN,Pneumonia,READM-30-PN-HRRP,,,1.0348,14.7954,14.2983,1.0347663708273012,1.0,,7/1/18,6/30/21
LOVELACE REGIONAL HOSPITAL - ROSWELL,320086,NM,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,,0.9435,3.2871,3.4839,0.943511581847929,1.0,,7/1/18,6/30/21
LOVELACE REGIONAL HOSPITAL - ROSWELL,320086,NM,HF,Heart Failure,READM-30-HF-HRRP,,,0.9856,17.5836,17.8408,0.9855836061163176,1.0,,7/1/18,6/30/21
LOVELACE REGIONAL HOSPITAL - ROSWELL,320086,NM,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,,,0.9851,15.5047,15.7396,0.985075859615238,1.0,,7/1/18,6/30/21
LOVELACE REGIONAL HOSPITAL - ROSWELL,320086,NM,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
LOVELACE REGIONAL HOSPITAL - ROSWELL,320086,NM,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
UNM SANDOVAL REGIONAL MEDICAL CENTER,320089,NM,PN,Pneumonia,READM-30-PN-HRRP,,,0.9879,15.6543,15.8462,0.9878898410975502,1.0,,7/1/18,6/30/21
UNM SANDOVAL REGIONAL MEDICAL CENTER,320089,NM,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,,1.2944,5.2052,4.0213,1.2944072812274636,1.0,,7/1/18,6/30/21
UNM SANDOVAL REGIONAL MEDICAL CENTER,320089,NM,HF,Heart Failure,READM-30-HF-HRRP,,,0.9624,21.3284,22.161,0.9624294932539144,1.0,,7/1/18,6/30/21
UNM SANDOVAL REGIONAL MEDICAL CENTER,320089,NM,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
UNM SANDOVAL REGIONAL MEDICAL CENTER,320089,NM,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
UNM SANDOVAL REGIONAL MEDICAL CENTER,320089,NM,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
PRESBYTERIAN SANTA FE MEDICAL CENTER,320090,NM,PN,Pneumonia,READM-30-PN-HRRP,,,0.9784,13.9302,14.2371,0.9784436437195777,1.0,,7/1/18,6/30/21
PRESBYTERIAN SANTA FE MEDICAL CENTER,320090,NM,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
PRESBYTERIAN SANTA FE MEDICAL CENTER,320090,NM,HF,Heart Failure,READM-30-HF-HRRP,,,0.9758,17.8758,18.3192,0.975795886283244,1.0,,7/1/18,6/30/21
PRESBYTERIAN SANTA FE MEDICAL CENTER,320090,NM,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
PRESBYTERIAN SANTA FE MEDICAL CENTER,320090,NM,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
PRESBYTERIAN SANTA FE MEDICAL CENTER,320090,NM,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,0.0,No cases met the criteria for this measure.,,,,,,,7/1/18,6/30/21
THREE CROSSES REGIONAL HOSPITAL LLC,320091,NM,PN,Pneumonia,READM-30-PN-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
THREE CROSSES REGIONAL HOSPITAL LLC,320091,NM,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
THREE CROSSES REGIONAL HOSPITAL LLC,320091,NM,HF,Heart Failure,READM-30-HF-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
THREE CROSSES REGIONAL HOSPITAL LLC,320091,NM,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
THREE CROSSES REGIONAL HOSPITAL LLC,320091,NM,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
THREE CROSSES REGIONAL HOSPITAL LLC,320091,NM,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
KALEIDA HEALTH,330005,NY,PN,Pneumonia,READM-30-PN-HRRP,545.0,,0.9135,15.3489,16.803,0.9134618818068202,1.0,77.0,7/1/18,6/30/21
KALEIDA HEALTH,330005,NY,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,433.0,,0.9812,4.2319,4.313,0.9811963830280549,1.0,18.0,7/1/18,6/30/21
KALEIDA HEALTH,330005,NY,HF,Heart Failure,READM-30-HF-HRRP,785.0,,0.9803,21.3153,21.7442,0.9802751998234013,1.0,166.0,7/1/18,6/30/21
KALEIDA HEALTH,330005,NY,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,293.0,,1.0251,21.8424,21.3078,1.0250894038802691,1.0,66.0,7/1/18,6/30/21
KALEIDA HEALTH,330005,NY,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,144.0,,1.0243,12.1233,11.8359,1.02428205713127,1.0,18.0,7/1/18,6/30/21
KALEIDA HEALTH,330005,NY,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,371.0,,0.9811,15.3665,15.6619,0.981138942273926,1.0,56.0,7/1/18,6/30/21
ST JOSEPH'S MEDICAL CENTER,330006,NY,PN,Pneumonia,READM-30-PN-HRRP,81.0,,0.99,15.7221,15.8803,0.9900379715748443,1.0,12.0,7/1/18,6/30/21
ST JOSEPH'S MEDICAL CENTER,330006,NY,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
ST JOSEPH'S MEDICAL CENTER,330006,NY,HF,Heart Failure,READM-30-HF-HRRP,66.0,,1.0282,22.8978,22.2689,1.0282411794026647,1.0,17.0,7/1/18,6/30/21
ST JOSEPH'S MEDICAL CENTER,330006,NY,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,61.0,,1.1219,22.3895,19.957,1.1218870571729218,1.0,23.0,7/1/18,6/30/21
ST JOSEPH'S MEDICAL CENTER,330006,NY,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
ST JOSEPH'S MEDICAL CENTER,330006,NY,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
WYOMING COUNTY COMMUNITY HOSPITAL,330008,NY,PN,Pneumonia,READM-30-PN-HRRP,75.0,,1.0063,15.3935,15.2974,1.0062821133002995,1.0,12.0,7/1/18,6/30/21
WYOMING COUNTY COMMUNITY HOSPITAL,330008,NY,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,,0.9855,4.1565,4.2176,0.9855130880121397,1.0,,7/1/18,6/30/21
WYOMING COUNTY COMMUNITY HOSPITAL,330008,NY,HF,Heart Failure,READM-30-HF-HRRP,,,1.0562,20.804,19.6974,1.0561800034522324,1.0,,7/1/18,6/30/21
WYOMING COUNTY COMMUNITY HOSPITAL,330008,NY,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,45.0,,1.0506,16.2348,15.4526,1.0506193132547272,1.0,11.0,7/1/18,6/30/21
WYOMING COUNTY COMMUNITY HOSPITAL,330008,NY,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
WYOMING COUNTY COMMUNITY HOSPITAL,330008,NY,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
BRONX HEALTH SYSTEM,330009,NY,PN,Pneumonia,READM-30-PN-HRRP,96.0,,1.0454,20.3345,19.452,1.0453680855439027,1.0,23.0,7/1/18,6/30/21
BRONX HEALTH SYSTEM,330009,NY,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
BRONX HEALTH SYSTEM,330009,NY,HF,Heart Failure,READM-30-HF-HRRP,108.0,,1.0936,23.987,21.9343,1.0935840213729182,1.0,32.0,7/1/18,6/30/21
BRONX HEALTH SYSTEM,330009,NY,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,59.0,,1.0475,25.4909,24.3357,1.047469355720197,1.0,19.0,7/1/18,6/30/21
BRONX HEALTH SYSTEM,330009,NY,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
BRONX HEALTH SYSTEM,330009,NY,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
